w_nc,w_tr,run,seed,max_non_compliant_concentration,mean_non_compliant_concentration,cluster_size_std,cluster_size_range
2.0,1.0,23,19022,0.1111111111111111,0.10055555555555556,0.816496580927726,3
2.0,1.0,24,19023,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,25,19024,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,26,19025,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,27,19026,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,28,19027,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,29,19028,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,1.0,30,19029,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,2.0,1,20000,0.16666666666666666,0.09707070707070707,1.1547005383792515,4
2.0,2.0,2,20001,0.15384615384615385,0.0966977466977467,1.3333333333333333,5
2.0,2.0,3,20002,0.16666666666666666,0.09666666666666666,0.9428090415820634,4
2.0,2.0,4,20003,0.16666666666666666,0.09686868686868687,1.0540925533894598,4
2.0,2.0,5,20004,0.16666666666666666,0.09666666666666666,0.9428090415820634,4
2.0,2.0,6,20005,0.16666666666666666,0.09707070707070707,1.1547005383792515,4
2.0,2.0,7,20006,0.16666666666666666,0.09686868686868687,1.0540925533894598,4
2.0,2.0,8,20007,0.15384615384615385,0.0966977466977467,1.3333333333333333,5
2.0,2.0,9,20008,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,2.0,10,20009,0.16666666666666666,0.09666666666666666,0.9428090415820634,4
2.0,2.0,11,20010,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,2.0,12,20011,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,2.0,13,20012,0.16666666666666666,0.09686868686868687,1.0540925533894598,4
2.0,2.0,14,20013,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
2.0,2.0,15,20014,0.16666666666666666,0.09707070707070707,1.1547005383792515,4
2.0,2.0,16,20015,0.16666666666666666,0.09686868686868687,1.0540925533894598,4
2.0,2.0,17,20016,0.16666666666666666,0.09686868686868687,1.0540925533894598,4
2.0,2.0,18,20017,0.16666666666666666,0.09707070707070707,1.1547005383792515,4
2.0,2.0,19,20018,0.1111111111111111,0.1008080808080808,0.9428090415820634,2
2.0,2.0,20,20019,0.1111111111111111,0.1006060606060606,0.816496580927726,2
2.0,2.0,21,20020,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,2.0,22,20021,0.1,0.1,0.0,0
2.0,2.0,23,20022,0.16666666666666666,0.09707070707070707,1.1547005383792515,4
2.0,2.0,24,20023,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,2.0,25,20024,0.16666666666666666,0.09707070707070707,1.1547005383792515,4
2.0,2.0,26,20025,0.15384615384615385,0.0966977466977467,1.3333333333333333,5
2.0,2.0,27,20026,0.15384615384615385,0.0966977466977467,1.3333333333333333,5
2.0,2.0,28,20027,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
2.0,2.0,29,20028,0.16666666666666666,0.09353535353535354,1.4142135623730951,4
2.0,2.0,30,20029,0.16666666666666666,0.09373737373737373,1.4907119849998598,4
3.0,0.0,1,21000,0.125,0.10088383838383838,0.9428090415820634,3
3.0,0.0,2,21001,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.0,3,21002,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,4,21003,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,5,21004,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.0,6,21005,0.125,0.10108585858585858,1.0540925533894598,3
3.0,0.0,7,21006,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,8,21007,0.125,0.10108585858585858,1.0540925533894598,3
3.0,0.0,9,21008,0.125,0.10068181818181819,0.816496580927726,3
3.0,0.0,10,21009,0.1111111111111111,0.10095959595959596,1.0540925533894598,3
3.0,0.0,11,21010,0.1111111111111111,0.10075757575757575,0.9428090415820634,3
3.0,0.0,12,21011,0.1111111111111111,0.10075757575757575,0.9428090415820634,3
3.0,0.0,13,21012,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,14,21013,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.0,15,21014,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.0,16,21015,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,17,21016,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.0,18,21017,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,19,21018,0.125,0.10123737373737374,1.1547005383792515,4
3.0,0.0,20,21019,0.125,0.10103535353535353,1.0540925533894598,4
3.0,0.0,21,21020,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
3.0,0.0,22,21021,0.1111111111111111,0.10075757575757575,0.9428090415820634,3
3.0,0.0,23,21022,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.0,24,21023,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.0,25,21024,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.0,26,21025,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,27,21026,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,28,21027,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
3.0,0.0,29,21028,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.0,30,21029,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,1,22000,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,2,22001,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.25,3,22002,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
3.0,0.25,4,22003,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,5,22004,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
3.0,0.25,6,22005,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,7,22006,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,8,22007,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.25,9,22008,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,10,22009,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,11,22010,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,12,22011,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,13,22012,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,14,22013,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
3.0,0.25,15,22014,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.25,16,22015,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,17,22016,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.25,18,22017,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.25,19,22018,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,20,22019,0.125,0.1017074592074592,1.4142135623730951,5
3.0,0.25,21,22020,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.25,22,22021,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,23,22022,0.1111111111111111,0.1006060606060606,0.816496580927726,2
3.0,0.25,24,22023,0.1111111111111111,0.10040404040404041,0.6666666666666666,2
3.0,0.25,25,22024,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
3.0,0.25,26,22025,0.125,0.10088383838383838,0.9428090415820634,3
3.0,0.25,27,22026,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
